

# memcopy, paged


#size,pinned , H2D(μs),H2D(GBs), D2H(μs),D2H(GBs), D2D(μs), D2D(GBs)
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 5, 100, 6.4604e-06, 0.0386973, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 10, 100, 1.05671e-05, 0.0473167, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 10, 100, 1.1084e-05, 0.0451101, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 10, 100, 1.16218e-05, 0.0430226, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 10, 100, 1.03786e-05, 0.0481761, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 20, 100, 1.04205e-05, 0.0959647, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 20, 100, 1.05811e-05, 0.0945081, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 20, 100, 1.06859e-05, 0.0935813, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 20, 100, 1.07418e-05, 0.0930943, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 32, 100, 1.21736e-05, 0.131432, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 32, 100, 1.15101e-05, 0.139008, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 32, 100, 1.1098e-05, 0.14417, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 32, 100, 9.722e-06, 0.164575, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 1, 200, 8.5208e-06, 0.011736, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 1, 200, 1.04973e-05, 0.00952626, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 1, 200, 1.0623e-05, 0.00941354, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 1, 200, 1.04345e-05, 0.00958359, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 2, 200, 9.3659e-06, 0.0213541, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 2, 200, 1.07627e-05, 0.0185827, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 2, 200, 1.04415e-05, 0.0191543, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 2, 200, 7.8294e-06, 0.0255447, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 3, 200, 1.13005e-05, 0.0265475, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 3, 200, 1.01341e-05, 0.029603, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 3, 200, 1.05532e-05, 0.0284274, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 3, 200, 1.08814e-05, 0.02757, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 4, 200, 1.13214e-05, 0.0353313, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 4, 200, 7.2496e-06, 0.0551755, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 4, 200, 1.07697e-05, 0.0371412, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 4, 200, 1.07278e-05, 0.0372863, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 5, 200, 1.0665e-05, 0.0468823, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 5, 200, 1.47717e-05, 0.0338485, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 5, 200, 1.11958e-05, 0.0446596, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 5, 200, 1.14821e-05, 0.043546, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 10, 200, 1.06649e-05, 0.0937655, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 10, 200, 1.02669e-05, 0.0974004, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 10, 200, 1.107e-05, 0.0903342, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 10, 200, 1.01691e-05, 0.0983371, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 20, 200, 1.13494e-05, 0.176221, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 20, 200, 1.10909e-05, 0.180328, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 20, 200, 8.2484e-06, 0.242471, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 20, 200, 1.06649e-05, 0.187531, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 32, 200, 1.12936e-05, 0.283346, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 32, 200, 1.09583e-05, 0.292016, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 32, 200, 1.13564e-05, 0.281779, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 32, 200, 1.13424e-05, 0.282127, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 1, 500, 1.02878e-05, 0.0243006, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 1, 500, 1.12097e-05, 0.0223021, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 1, 500, 8.8839e-06, 0.0281408, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 1, 500, 1.09303e-05, 0.0228722, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 2, 500, 9.8827e-06, 0.0505935, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 2, 500, 1.44504e-05, 0.0346011, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 2, 500, 1.14681e-05, 0.0435992, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 2, 500, 8.9608e-06, 0.0557986, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 3, 500, 1.11538e-05, 0.0672417, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 3, 500, 1.11259e-05, 0.0674103, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 3, 500, 1.04205e-05, 0.0719735, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 3, 500, 1.14332e-05, 0.0655984, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 4, 500, 1.11049e-05, 0.0900503, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 4, 500, 1.07348e-05, 0.093155, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 4, 500, 8.3532e-06, 0.119715, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 4, 500, 1.15799e-05, 0.0863565, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 5, 500, 7.6896e-06, 0.162557, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 5, 500, 1.14263e-05, 0.109397, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 5, 500, 1.13215e-05, 0.110409, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 5, 500, 1.09583e-05, 0.114069, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 10, 500, 1.06998e-05, 0.233649, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 10, 500, 1.05113e-05, 0.237839, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 10, 500, 1.31514e-05, 0.190094, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 10, 500, 1.15379e-05, 0.216677, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 20, 500, 1.11608e-05, 0.447997, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 20, 500, 1.49183e-05, 0.335159, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 20, 500, 1.11608e-05, 0.447997, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 20, 500, 9.3938e-06, 0.532266, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 32, 500, 1.00992e-05, 0.792142, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 32, 500, 1.11399e-05, 0.718139, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 32, 500, 1.15589e-05, 0.692107, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 32, 500, 1.04066e-05, 0.768743, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 1, 750, 1.13215e-05, 0.0331228, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 1, 750, 1.08116e-05, 0.034685, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 1, 750, 1.14402e-05, 0.0327791, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 1, 750, 1.04414e-05, 0.0359147, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 2, 750, 1.07907e-05, 0.0695043, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 2, 750, 1.1056e-05, 0.0678365, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
